name,is_active
Bulgarian,TRUE
Chinese Mandarin,TRUE
Core,TRUE
Czech,TRUE
Danish,TRUE
Dutch,TRUE
English,TRUE
French,TRUE
German,TRUE
Hebrew,TRUE
Hungarian,TRUE
Italian,TRUE
Japanese,TRUE
Korean,TRUE
Mandar,TRUE
Polish,TRUE
Portuguese,TRUE
Romanian,TRUE
Spanish,TRUE
